,prev_daily,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,reproduction_rate,stringency_index,"New Task Force, Bureau or Administrative Configuration",Anti-Disinformation Measures,Closure and Regulation of Schools,COVID-19 Vaccines,Curfew,Declaration of Emergency,External Border Restrictions,Health Monitoring,Health Resources,Health Testing,Hygiene,Internal Border Restrictions,Lockdown,Other Policy Not Listed Above,Public Awareness Measures,Quarantine,Restriction and Regulation of Businesses,Restriction and Regulation of Government Services,Restrictions of Mass Gatherings,Social Distancing
423,4654.0,GBR,Europe,United Kingdom,2021-03-28,4333042.0,3862.0,5208.429,152483.0,49.0,0.85,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
424,4040.0,GBR,Europe,United Kingdom,2021-03-29,4337696.0,4654.0,5110.143,152554.0,71.0,0.85,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
425,4052.0,GBR,Europe,United Kingdom,2021-03-30,4341736.0,4040.0,4918.857,152610.0,56.0,0.84,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
426,4478.0,GBR,Europe,United Kingdom,2021-03-31,4345788.0,4052.0,4697.143,152684.0,74.0,0.83,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
427,3402.0,GBR,Europe,United Kingdom,2021-04-01,4350266.0,4478.0,4448.286,152747.0,63.0,0.83,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
428,3423.0,GBR,Europe,United Kingdom,2021-04-02,4353668.0,3402.0,4050.429,152797.0,50.0,0.83,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
429,2297.0,GBR,Europe,United Kingdom,2021-04-03,4357091.0,3423.0,3987.286,152839.0,42.0,0.82,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
430,2762.0,GBR,Europe,United Kingdom,2021-04-04,4359388.0,2297.0,3763.714,152892.0,53.0,0.82,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
431,2379.0,GBR,Europe,United Kingdom,2021-04-05,4362150.0,2762.0,3493.429,152937.0,45.0,0.82,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
432,2762.0,GBR,Europe,United Kingdom,2021-04-06,4364529.0,2379.0,3256.143,152982.0,45.0,0.83,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
433,3030.0,GBR,Europe,United Kingdom,2021-04-07,4367291.0,2762.0,3071.857,153027.0,45.0,0.83,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
434,,GBR,Europe,United Kingdom,2021-04-08,4370321.0,3030.0,2865.0,153089.0,62.0,0.84,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
435,2584.0,GBR,Europe,United Kingdom,2021-04-09,4365461.0,,,153127.0,38.0,0.85,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
436,1730.0,GBR,Europe,United Kingdom,2021-04-10,4368045.0,2584.0,2259.143,153170.0,43.0,0.86,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
437,3568.0,GBR,Europe,United Kingdom,2021-04-11,4369775.0,1730.0,2178.143,153211.0,41.0,0.87,70.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
438,2471.0,GBR,Europe,United Kingdom,2021-04-12,4373343.0,3568.0,2293.286,153248.0,37.0,0.87,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
439,2491.0,GBR,Europe,United Kingdom,2021-04-13,4375814.0,2471.0,2306.429,153295.0,47.0,0.88,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
440,2671.0,GBR,Europe,United Kingdom,2021-04-14,4378305.0,2491.0,2267.714,153330.0,35.0,0.89,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
441,2756.0,GBR,Europe,United Kingdom,2021-04-15,4380976.0,2671.0,2216.429,153373.0,43.0,0.89,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
442,2206.0,GBR,Europe,United Kingdom,2021-04-16,4383732.0,2756.0,2610.143,153405.0,32.0,0.89,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
443,1882.0,GBR,Europe,United Kingdom,2021-04-17,4385938.0,2206.0,2556.143,153448.0,43.0,0.9,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
444,2963.0,GBR,Europe,United Kingdom,2021-04-18,4387820.0,1882.0,2577.857,153479.0,31.0,0.91,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
445,2524.0,GBR,Europe,United Kingdom,2021-04-19,4390783.0,2963.0,2491.429,153502.0,23.0,0.91,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
446,2396.0,GBR,Europe,United Kingdom,2021-04-20,4393307.0,2524.0,2499.0,153537.0,35.0,0.91,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
447,2728.0,GBR,Europe,United Kingdom,2021-04-21,4395703.0,2396.0,2485.429,153573.0,36.0,0.92,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
448,2678.0,GBR,Europe,United Kingdom,2021-04-22,4398431.0,2728.0,2493.571,153606.0,33.0,0.92,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
449,2061.0,GBR,Europe,United Kingdom,2021-04-23,4401109.0,2678.0,2482.429,153635.0,29.0,0.92,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
450,1712.0,GBR,Europe,United Kingdom,2021-04-24,4403170.0,2061.0,2461.714,153659.0,24.0,0.92,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
451,2064.0,GBR,Europe,United Kingdom,2021-04-25,4404882.0,1712.0,2437.429,153686.0,27.0,0.93,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
452,2685.0,GBR,Europe,United Kingdom,2021-04-26,4406946.0,2064.0,2309.0,153707.0,21.0,0.93,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
453,2166.0,GBR,Europe,United Kingdom,2021-04-27,4409631.0,2685.0,2332.0,153732.0,25.0,0.93,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
454,2445.0,GBR,Europe,United Kingdom,2021-04-28,4411797.0,2166.0,2299.143,153753.0,21.0,0.94,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
455,2381.0,GBR,Europe,United Kingdom,2021-04-29,4414242.0,2445.0,2258.714,153770.0,17.0,0.94,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
456,1907.0,GBR,Europe,United Kingdom,2021-04-30,4416623.0,2381.0,2216.286,153786.0,16.0,0.94,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
457,1671.0,GBR,Europe,United Kingdom,2021-05-01,4418530.0,1907.0,2194.286,153802.0,16.0,0.95,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458,1649.0,GBR,Europe,United Kingdom,2021-05-02,4420201.0,1671.0,2188.429,153821.0,19.0,0.96,61.11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
459,1946.0,GBR,Europe,United Kingdom,2021-05-03,4421850.0,1649.0,2129.143,153838.0,17.0,0.96,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
460,2144.0,GBR,Europe,United Kingdom,2021-05-04,4423796.0,1946.0,2023.571,153853.0,15.0,0.97,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
461,2613.0,GBR,Europe,United Kingdom,2021-05-05,4425940.0,2144.0,2020.429,153875.0,22.0,0.98,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
462,2490.0,GBR,Europe,United Kingdom,2021-05-06,4428553.0,2613.0,2044.429,153892.0,17.0,0.99,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
463,2047.0,GBR,Europe,United Kingdom,2021-05-07,4431043.0,2490.0,2060.0,153909.0,17.0,1.0,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
464,1770.0,GBR,Europe,United Kingdom,2021-05-08,4433090.0,2047.0,2080.0,153929.0,20.0,1.01,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
465,2357.0,GBR,Europe,United Kingdom,2021-05-09,4434860.0,1770.0,2094.143,153940.0,11.0,1.02,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
466,2474.0,GBR,Europe,United Kingdom,2021-05-10,4437217.0,2357.0,2195.286,153948.0,8.0,1.03,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
467,2284.0,GBR,Europe,United Kingdom,2021-05-11,4439691.0,2474.0,2270.714,153969.0,21.0,1.04,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
468,2656.0,GBR,Europe,United Kingdom,2021-05-12,4441975.0,2284.0,2290.714,153984.0,15.0,1.05,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
469,2193.0,GBR,Europe,United Kingdom,2021-05-13,4444631.0,2656.0,2296.857,153999.0,15.0,1.06,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
470,2027.0,GBR,Europe,United Kingdom,2021-05-14,4446824.0,2193.0,2254.429,154013.0,14.0,1.07,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
471,1926.0,GBR,Europe,United Kingdom,2021-05-15,4448851.0,2027.0,2251.571,154028.0,15.0,1.08,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
472,1979.0,GBR,Europe,United Kingdom,2021-05-16,4450777.0,1926.0,2273.857,154042.0,14.0,1.09,59.72,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
473,,GBR,Europe,United Kingdom,2021-05-17,4452756.0,1979.0,2219.857,154055.0,13.0,1.11,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
474,2135.0,GBR,Europe,United Kingdom,2021-05-18,4450392.0,,,154066.0,11.0,1.12,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
475,2694.0,GBR,Europe,United Kingdom,2021-05-19,4452527.0,2135.0,1845.143,154070.0,4.0,1.14,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
476,2702.0,GBR,Europe,United Kingdom,2021-05-20,4455221.0,2694.0,1850.571,154077.0,7.0,1.15,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
477,2523.0,GBR,Europe,United Kingdom,2021-05-21,4457923.0,2702.0,1923.286,154095.0,18.0,1.17,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
478,2092.0,GBR,Europe,United Kingdom,2021-05-22,4460446.0,2523.0,1994.143,154099.0,4.0,1.18,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
479,2362.0,GBR,Europe,United Kingdom,2021-05-23,4462538.0,2092.0,2017.857,154115.0,16.0,1.19,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
480,2410.0,GBR,Europe,United Kingdom,2021-05-24,4464900.0,2362.0,2072.571,154131.0,16.0,1.21,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
481,2987.0,GBR,Europe,United Kingdom,2021-05-25,4467310.0,2410.0,2416.857,154142.0,11.0,1.22,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
482,3380.0,GBR,Europe,United Kingdom,2021-05-26,4470297.0,2987.0,2538.571,154156.0,14.0,1.23,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
483,4028.0,GBR,Europe,United Kingdom,2021-05-27,4473677.0,3380.0,2636.571,154164.0,8.0,1.25,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484,3240.0,GBR,Europe,United Kingdom,2021-05-28,4477705.0,4028.0,2826.0,154178.0,14.0,1.26,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
485,3111.0,GBR,Europe,United Kingdom,2021-05-29,4480945.0,3240.0,2928.429,154190.0,12.0,1.27,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
486,3283.0,GBR,Europe,United Kingdom,2021-05-30,4484056.0,3111.0,3074.0,154199.0,9.0,1.28,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
487,3099.0,GBR,Europe,United Kingdom,2021-05-31,4487339.0,3283.0,3205.571,154210.0,11.0,1.29,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
488,4261.0,GBR,Europe,United Kingdom,2021-06-01,4490438.0,3099.0,3304.0,154220.0,10.0,1.31,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
489,5179.0,GBR,Europe,United Kingdom,2021-06-02,4494699.0,4261.0,3486.0,154232.0,12.0,1.32,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
490,6140.0,GBR,Europe,United Kingdom,2021-06-03,4499878.0,5179.0,3743.0,154248.0,16.0,1.33,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
491,5651.0,GBR,Europe,United Kingdom,2021-06-04,4506018.0,6140.0,4044.714,154262.0,14.0,1.34,62.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
492,5223.0,GBR,Europe,United Kingdom,2021-06-05,4511669.0,5651.0,4389.143,154269.0,7.0,1.35,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
493,5584.0,GBR,Europe,United Kingdom,2021-06-06,4516892.0,5223.0,4690.857,154282.0,13.0,1.35,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
494,5966.0,GBR,Europe,United Kingdom,2021-06-07,4522476.0,5584.0,5019.571,154288.0,6.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
495,7312.0,GBR,Europe,United Kingdom,2021-06-08,4528442.0,5966.0,5429.143,154303.0,15.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
496,7232.0,GBR,Europe,United Kingdom,2021-06-09,4535754.0,7312.0,5865.0,154320.0,17.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
497,7958.0,GBR,Europe,United Kingdom,2021-06-10,4542986.0,7232.0,6158.286,154336.0,16.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
498,7550.0,GBR,Europe,United Kingdom,2021-06-11,4550944.0,7958.0,6418.0,154349.0,13.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
499,7319.0,GBR,Europe,United Kingdom,2021-06-12,4558494.0,7550.0,6689.286,154361.0,12.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
500,7606.0,GBR,Europe,United Kingdom,2021-06-13,4565813.0,7319.0,6988.714,154373.0,12.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
501,7587.0,GBR,Europe,United Kingdom,2021-06-14,4573419.0,7606.0,7277.571,154386.0,13.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
502,8808.0,GBR,Europe,United Kingdom,2021-06-15,4581006.0,7587.0,7509.143,154407.0,21.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
503,10809.0,GBR,Europe,United Kingdom,2021-06-16,4589814.0,8808.0,7722.857,154423.0,16.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
504,10270.0,GBR,Europe,United Kingdom,2021-06-17,4600623.0,10809.0,8233.857,154432.0,9.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
505,10075.0,GBR,Europe,United Kingdom,2021-06-18,4610893.0,10270.0,8564.143,154450.0,18.0,1.37,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
506,9072.0,GBR,Europe,United Kingdom,2021-06-19,4620968.0,10075.0,8924.857,154470.0,20.0,1.37,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
507,10467.0,GBR,Europe,United Kingdom,2021-06-20,4630040.0,9072.0,9175.286,154492.0,22.0,1.38,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
508,11481.0,GBR,Europe,United Kingdom,2021-06-21,4640507.0,10467.0,9584.0,154505.0,13.0,1.38,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
509,15882.0,GBR,Europe,United Kingdom,2021-06-22,4651988.0,11481.0,10140.286,154523.0,18.0,1.39,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
510,16702.0,GBR,Europe,United Kingdom,2021-06-23,4667870.0,15882.0,11150.857,154532.0,9.0,1.4,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
511,15296.0,GBR,Europe,United Kingdom,2021-06-24,4684572.0,16702.0,11992.714,154561.0,29.0,1.4,51.39,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
512,17943.0,GBR,Europe,United Kingdom,2021-06-25,4699868.0,15296.0,12710.714,154583.0,22.0,1.4,51.39,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
513,14623.0,GBR,Europe,United Kingdom,2021-06-26,4717811.0,17943.0,13834.714,154600.0,17.0,1.4,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
514,22644.0,GBR,Europe,United Kingdom,2021-06-27,4732434.0,14623.0,14627.714,154624.0,24.0,1.4,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
515,20223.0,GBR,Europe,United Kingdom,2021-06-28,4755078.0,22644.0,16367.286,154642.0,18.0,1.4,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
516,25606.0,GBR,Europe,United Kingdom,2021-06-29,4775301.0,20223.0,17616.143,154666.0,24.0,1.4,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
517,27556.0,GBR,Europe,United Kingdom,2021-06-30,4800907.0,25606.0,19005.286,154692.0,26.0,1.39,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
518,26706.0,GBR,Europe,United Kingdom,2021-07-01,4828463.0,27556.0,20555.857,154720.0,28.0,1.38,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
